user_id,date,bedtime_hour,wake_time_hour,sleep_duration_hours,time_in_bed_hours,sleep_latency_min,wake_episodes,caffeine_after_16,screen_time_before_bed_min,stress_level,exercise_minutes,sleep_efficiency,sleep_quality_score,felt_rested,app_opened,sleep_log_completed,insight_viewed,coach_message_sent,plan_completed
U0025,2026-03-03,23.44,7.06,7.01,7.62,22.9,2,0,82.0,4.9,47.1,0.92,49,0,1,1,0,0,0
U0025,2026-03-04,23.38,5.97,6.16,6.59,25.9,0,0,131.1,3.2,46.8,0.934,48,0,0,0,0,0,0
U0025,2026-03-05,23.34,7.18,7.32,7.85,22.5,1,0,95.8,3.4,35.7,0.932,57,0,1,0,1,1,0
U0025,2026-03-06,23.87,6.27,5.84,6.4,29.2,1,0,129.6,5.1,30.9,0.912,34,0,1,1,0,0,0
U0025,2026-03-07,23.95,7.89,6.63,7.94,58.9,3,1,115.6,4.4,19.3,0.834,33,0,0,0,0,0,0
U0025,2026-03-08,23.75,8.06,7.68,8.31,28.3,1,0,146.7,4.8,38.1,0.925,58,0,0,0,0,0,0
U0025,2026-03-09,23.53,6.82,6.87,7.28,25.0,0,0,87.2,3.2,29.9,0.943,55,0,0,0,0,0,0
U0025,2026-03-10,23.94,7.4,6.67,7.45,37.9,1,0,102.6,5.7,65.0,0.895,49,0,1,1,0,0,0
U0025,2026-03-11,22.14,6.4,7.49,8.27,46.6,0,1,76.9,4.0,68.1,0.906,52,1,1,0,1,0,0
U0025,2026-03-12,23.07,8.21,8.7,9.13,26.0,0,0,101.3,1.3,43.7,0.952,66,0,1,1,0,0,0
U0025,2026-03-13,23.82,7.64,7.07,7.82,34.2,2,0,151.8,6.7,9.6,0.904,40,0,1,1,1,0,0
U0025,2026-03-14,24.13,8.14,7.6,8.01,24.8,0,0,118.3,6.5,83.6,0.948,51,0,1,1,1,0,0
U0025,2026-03-15,24.22,8.15,7.24,7.93,41.7,0,0,194.1,3.5,29.1,0.912,42,0,1,1,0,0,0
U0025,2026-03-16,23.84,8.03,7.78,8.19,24.4,0,0,81.2,2.7,8.1,0.95,63,0,1,1,1,0,0
U0025,2026-03-17,23.78,7.85,7.52,8.07,32.9,0,0,109.6,4.6,0.0,0.932,61,0,0,0,0,0,0
U0025,2026-03-18,23.67,9.75,9.54,10.08,15.5,2,0,3.3,2.3,56.3,0.946,73,1,0,0,0,0,0
U0025,2026-03-19,23.89,7.15,6.74,7.26,26.9,1,0,108.7,4.3,46.4,0.928,51,0,0,0,0,0,0
U0025,2026-03-20,23.01,6.92,7.47,7.91,22.2,1,0,115.0,2.4,38.9,0.944,55,0,1,0,0,0,0
U0025,2026-03-21,23.12,7.02,7.47,7.9,20.3,1,0,76.5,2.8,39.9,0.946,54,0,0,0,0,0,0
U0025,2026-03-22,24.94,9.49,8.18,8.55,14.7,1,0,112.3,2.7,49.8,0.956,54,0,1,0,0,0,0
U0025,2026-03-23,24.15,9.11,7.91,8.96,41.9,3,1,74.8,1.2,18.7,0.883,56,0,0,0,0,0,0
U0025,2026-03-24,22.55,5.96,6.7,7.41,42.4,0,1,111.3,4.5,8.3,0.905,44,0,0,0,0,0,0
U0025,2026-03-25,22.71,6.51,7.08,7.79,28.7,2,0,169.5,4.6,30.6,0.909,47,0,1,1,0,0,0
U0025,2026-03-26,22.93,7.61,7.8,8.68,40.5,2,0,112.8,4.0,40.3,0.899,52,1,0,0,0,0,0
U0025,2026-03-27,23.38,6.53,6.63,7.15,31.0,0,0,78.8,5.2,15.6,0.928,42,0,1,0,1,0,0
U0025,2026-03-28,23.32,7.0,7.28,7.68,14.7,1,0,90.0,3.1,67.5,0.948,54,1,0,0,0,0,0
U0025,2026-03-29,23.75,9.22,8.43,9.47,53.3,1,1,101.5,4.5,16.8,0.89,48,0,1,1,1,1,0
U0025,2026-03-30,23.54,6.53,6.34,6.99,39.2,0,0,17.8,3.2,41.1,0.907,42,0,0,0,0,0,0
U0025,2026-03-31,23.06,6.32,6.44,7.26,36.1,2,0,154.9,5.2,45.6,0.887,35,0,0,0,0,0,0
U0026,2026-01-01,23.19,7.13,7.33,7.94,37.0,0,0,78.4,4.9,38.2,0.922,56,1,1,1,0,0,0
U0026,2026-01-02,23.9,6.87,6.0,6.97,51.2,1,1,89.9,5.3,12.4,0.861,36,0,0,0,0,0,0
U0026,2026-01-03,23.85,8.85,8.34,9.0,31.4,1,0,82.8,6.5,83.8,0.927,60,1,0,0,0,0,0
U0026,2026-01-04,23.67,7.24,6.76,7.57,40.0,1,0,147.0,6.4,42.2,0.893,43,0,0,0,0,0,0
U0026,2026-01-05,23.48,7.31,7.21,7.83,29.3,2,0,126.2,5.4,27.2,0.92,52,0,1,1,0,0,0
U0026,2026-01-06,24.35,8.23,6.95,7.89,43.4,2,0,131.9,8.7,42.6,0.881,38,0,1,0,1,1,1
U0026,2026-01-07,23.16,5.99,6.07,6.83,45.8,0,0,134.6,6.9,45.0,0.888,38,0,1,1,0,0,0
U0026,2026-01-08,23.37,6.73,6.47,7.35,44.9,2,0,115.6,5.8,30.9,0.879,43,0,1,1,0,0,0
U0026,2026-01-09,22.91,6.62,7.33,7.71,22.8,0,0,58.3,3.0,37.1,0.951,68,1,0,0,0,0,0
U0026,2026-01-10,24.61,9.75,8.95,9.15,11.7,0,0,76.2,2.9,55.5,0.979,60,0,0,0,0,0,0
U0026,2026-01-11,23.31,7.56,7.73,8.24,30.5,0,0,76.1,5.7,18.2,0.938,56,1,1,0,1,1,0
U0026,2026-01-12,23.99,8.43,7.39,8.44,39.7,3,1,85.3,3.4,75.9,0.875,39,0,1,0,0,0,0
U0026,2026-01-13,25.21,9.32,7.44,8.11,35.0,1,0,97.3,5.9,42.6,0.918,54,0,0,0,0,0,0
U0026,2026-01-14,23.21,5.81,5.88,6.6,43.3,0,0,86.9,5.1,0.0,0.891,40,1,1,1,1,1,0
U0026,2026-01-15,24.35,7.37,6.19,7.02,42.0,1,0,107.0,5.7,13.2,0.881,36,0,0,0,0,0,0
U0026,2026-01-16,24.23,7.38,6.2,7.14,56.9,0,0,116.9,9.0,58.1,0.867,29,0,1,1,1,1,0
U0026,2026-01-17,24.8,8.44,6.74,7.64,41.9,2,1,73.4,3.9,51.4,0.882,55,0,1,1,1,1,0
U0026,2026-01-18,24.2,7.49,6.58,7.29,36.9,1,0,80.6,7.1,56.4,0.903,51,0,1,1,1,0,0
U0026,2026-01-19,23.11,6.51,6.45,7.41,35.8,4,0,133.0,5.3,26.1,0.871,55,0,0,0,0,0,0
U0026,2026-01-20,24.58,8.4,6.66,7.82,51.1,3,0,184.1,8.3,44.1,0.851,28,0,1,1,0,0,0
U0026,2026-01-21,23.97,7.68,6.57,7.71,61.1,1,1,152.8,5.9,31.8,0.852,37,0,1,1,1,1,1
U0026,2026-01-22,24.06,6.83,6.03,6.77,37.5,1,0,134.1,6.4,39.7,0.89,39,0,1,1,0,0,0
U0026,2026-01-23,23.83,6.77,6.04,6.94,38.9,2,0,153.3,5.8,47.2,0.871,37,0,0,0,0,0,0
U0026,2026-01-24,23.91,8.09,7.53,8.18,23.3,2,0,136.2,2.9,57.5,0.921,47,0,1,1,1,0,0
U0026,2026-01-25,23.78,7.29,6.39,7.5,47.0,3,0,135.3,7.0,15.4,0.851,36,0,1,1,0,0,0
U0026,2026-01-26,23.88,7.31,7.03,7.43,18.3,1,0,52.6,5.1,0.0,0.947,48,1,1,0,0,0,0
U0026,2026-01-27,24.79,8.27,6.9,7.49,34.9,0,0,108.8,6.1,22.4,0.922,44,0,0,0,0,0,0
U0026,2026-01-28,23.46,7.19,7.03,7.73,37.2,1,0,166.8,9.0,57.1,0.909,38,0,0,0,0,0,0
U0026,2026-01-29,22.9,7.33,7.86,8.43,29.4,1,0,76.0,4.4,47.3,0.933,61,0,1,0,1,1,0
U0026,2026-01-30,24.0,7.77,7.37,7.78,24.6,0,0,94.7,4.6,21.6,0.947,52,0,1,0,0,0,0
U0026,2026-01-31,23.42,6.92,6.89,7.5,29.8,1,0,93.2,3.2,44.0,0.919,56,1,0,0,0,0,0
U0026,2026-02-01,24.68,8.83,7.14,8.15,56.7,1,0,144.3,6.8,58.1,0.876,44,0,1,1,0,0,0
U0026,2026-02-02,22.95,7.08,6.98,8.14,61.1,1,1,161.2,6.5,47.2,0.858,34,0,1,1,0,0,0
U0026,2026-02-03,24.15,6.81,6.21,6.66,26.6,0,0,145.1,8.1,51.0,0.933,41,0,0,0,0,0,0
U0026,2026-02-04,23.05,6.15,6.07,7.1,53.0,2,1,74.4,5.0,13.3,0.855,37,0,0,0,0,0,0
U0026,2026-02-05,24.41,7.83,6.59,7.42,49.5,0,1,85.2,6.2,37.5,0.889,39,0,0,0,0,0,0
U0026,2026-02-06,24.64,7.92,6.6,7.28,33.5,2,0,145.3,6.5,44.6,0.907,41,0,1,0,1,0,0
U0026,2026-02-07,24.11,7.89,6.63,7.78,61.9,1,1,189.3,7.6,32.2,0.852,31,0,1,1,0,0,0
U0026,2026-02-08,25.06,7.81,6.07,6.74,32.9,1,0,165.0,5.7,32.6,0.899,33,0,0,0,0,0,0
U0026,2026-02-09,24.52,9.86,8.62,9.34,28.9,2,0,97.0,5.4,38.4,0.923,64,0,0,0,0,0,0
U0026,2026-02-10,23.13,6.36,6.65,7.23,30.9,1,0,102.9,4.9,58.7,0.92,44,0,0,0,0,0,0
U0026,2026-02-11,24.35,6.8,6.0,6.45,27.1,0,0,129.7,6.8,47.1,0.93,40,0,1,1,0,0,0
U0026,2026-02-12,24.12,8.31,7.42,8.19,38.2,1,0,152.1,7.2,64.0,0.906,44,0,0,0,0,0,0
U0026,2026-02-13,23.74,7.78,6.91,8.03,63.4,1,1,179.0,7.9,48.6,0.861,39,0,0,0,0,0,0
U0026,2026-02-14,24.02,6.09,4.87,6.07,59.1,2,1,116.7,8.7,5.1,0.802,17,0,1,0,0,0,0
U0026,2026-02-15,24.42,8.53,7.6,8.11,30.6,0,0,131.5,4.7,50.3,0.937,51,0,1,1,0,0,0
U0026,2026-02-16,23.7,6.73,6.43,7.03,28.5,2,0,130.2,4.2,20.1,0.916,48,0,0,0,0,0,0
U0026,2026-02-17,23.17,6.23,5.4,7.06,70.9,4,1,114.4,7.0,19.5,0.764,28,0,0,0,0,0,0
U0026,2026-02-18,23.64,8.11,8.16,8.47,14.9,1,0,78.9,3.7,26.5,0.964,63,0,0,0,0,0,0
U0026,2026-02-19,24.13,7.67,6.8,7.54,25.5,2,0,66.5,5.2,33.1,0.902,51,0,1,0,1,0,0
U0026,2026-02-20,24.9,8.65,6.85,7.75,53.7,0,1,135.3,4.6,56.2,0.885,46,0,1,1,1,0,0
U0026,2026-02-21,25.37,9.73,7.74,8.35,30.9,1,0,126.5,2.4,36.2,0.927,65,1,0,0,0,0,0
U0026,2026-02-22,25.24,9.85,7.88,8.61,36.4,1,0,63.2,6.5,49.7,0.915,61,0,0,0,0,0,0
U0026,2026-02-23,24.87,8.72,7.15,7.85,35.8,1,0,88.3,6.8,80.3,0.911,63,0,1,1,1,1,0
U0026,2026-02-24,23.28,8.02,8.25,8.75,29.9,0,0,151.9,5.6,92.6,0.943,46,0,1,1,1,0,0
U0026,2026-02-25,22.97,6.17,6.05,7.2,59.5,1,0,180.6,7.9,48.9,0.84,36,0,1,0,0,0,0
U0026,2026-02-26,24.18,6.94,5.63,6.75,67.0,0,1,85.6,9.1,67.3,0.835,40,0,0,0,0,0,0
U0026,2026-02-27,23.65,7.77,6.71,8.12,52.9,4,1,97.0,4.9,40.2,0.826,29,0,1,0,0,0,0
U0026,2026-02-28,24.0,7.68,6.95,7.68,30.8,2,0,161.9,5.4,59.3,0.905,52,0,1,1,0,0,0
U0026,2026-03-01,24.29,9.76,9.06,9.47,19.5,1,0,94.8,3.0,20.3,0.956,63,0,0,0,0,0,0
U0026,2026-03-02,23.91,7.77,7.21,7.86,39.1,0,0,120.9,5.9,37.8,0.917,43,0,1,1,0,0,0
U0026,2026-03-03,24.16,7.18,6.4,7.02,32.6,1,0,82.8,7.9,30.5,0.912,51,0,0,0,0,0,0
U0026,2026-03-04,22.84,7.34,7.54,8.5,38.7,2,0,56.7,5.8,37.5,0.887,46,0,0,0,0,0,0
U0026,2026-03-05,23.7,6.03,5.75,6.33,28.1,1,0,33.1,5.7,65.1,0.908,51,0,0,0,0,0,0
U0026,2026-03-06,23.05,5.8,5.78,6.74,57.7,0,1,153.3,8.2,20.7,0.857,30,0,0,0,0,0,0
U0026,2026-03-07,24.07,7.3,6.12,7.24,60.5,1,1,131.4,9.3,46.4,0.846,16,0,0,0,0,0,0
U0026,2026-03-08,24.13,8.31,7.34,8.18,50.1,0,0,159.7,7.7,61.7,0.898,59,1,0,0,0,0,0
U0026,2026-03-09,24.39,8.34,7.07,7.95,36.2,2,0,113.6,5.2,33.2,0.889,59,0,0,0,0,0,0
U0026,2026-03-10,23.53,6.65,6.38,7.12,31.5,2,0,140.4,7.4,33.9,0.897,34,0,1,1,0,0,0
U0026,2026-03-11,23.88,7.47,7.09,7.59,23.3,1,0,149.2,5.8,30.8,0.934,47,0,0,0,0,0,0
U0026,2026-03-12,23.98,6.71,6.21,6.74,31.8,0,0,128.6,6.3,43.9,0.921,35,0,0,0,0,0,0
U0026,2026-03-13,24.13,7.65,6.84,7.52,41.0,0,0,88.9,6.6,33.8,0.909,43,0,0,0,0,0,0
U0026,2026-03-14,24.0,8.49,7.93,8.49,33.8,0,0,98.2,5.5,51.4,0.934,62,1,0,0,0,0,0
U0026,2026-03-15,24.92,8.6,6.64,7.68,54.1,2,1,114.1,5.8,29.4,0.864,39,0,1,0,1,1,0
U0026,2026-03-16,23.69,6.74,5.93,7.05,66.7,0,1,145.8,9.0,35.3,0.842,27,0,1,1,0,0,0
U0026,2026-03-17,23.25,7.02,6.75,7.77,54.2,2,1,112.8,4.7,71.4,0.869,54,0,1,1,0,0,0
U0026,2026-03-18,23.61,6.4,5.95,6.79,37.5,3,0,69.6,5.5,27.3,0.876,32,0,0,0,0,0,0
U0026,2026-03-19,23.22,7.42,7.75,8.2,26.7,0,0,28.8,6.1,23.0,0.946,67,1,1,1,1,1,0
U0026,2026-03-20,24.38,8.02,6.64,7.64,53.0,1,1,98.5,5.4,61.4,0.869,47,0,1,1,1,1,0
U0026,2026-03-21,23.92,9.18,7.98,9.26,64.5,2,1,153.2,5.0,33.1,0.862,35,0,1,1,1,0,0
U0026,2026-03-22,23.86,7.94,7.57,8.09,18.0,3,0,111.1,7.4,52.6,0.936,39,0,1,1,0,0,0
U0026,2026-03-23,25.16,8.52,5.98,7.36,67.6,3,1,113.2,9.4,36.4,0.812,34,0,0,0,0,0,0
U0026,2026-03-24,23.67,6.64,6.38,6.97,35.4,0,0,49.2,5.7,36.7,0.915,53,0,0,0,0,0,0
U0026,2026-03-25,24.2,8.23,6.86,8.03,64.3,1,1,68.4,7.7,71.9,0.854,38,0,1,1,0,0,0
U0026,2026-03-26,24.52,8.3,7.18,7.78,36.1,0,0,56.3,4.9,46.9,0.923,60,0,1,1,1,0,0
U0026,2026-03-27,24.91,9.06,6.91,8.15,44.4,4,0,233.9,6.5,26.4,0.847,40,0,1,1,0,0,0
U0026,2026-03-28,24.6,7.62,6.44,7.02,28.2,2,0,136.3,5.4,16.3,0.918,48,1,0,0,0,0,0
U0026,2026-03-29,24.76,8.54,6.62,7.78,50.7,4,1,147.1,7.4,59.0,0.851,32,0,1,0,1,1,1
U0026,2026-03-30,24.09,8.2,7.17,8.11,41.4,2,0,207.1,4.6,6.7,0.884,45,0,0,0,0,0,0
U0026,2026-03-31,24.65,8.78,7.49,8.13,38.4,0,0,113.2,6.4,61.7,0.921,45,1,1,1,1,0,0
U0027,2026-01-01,21.83,6.46,7.91,8.63,33.7,1,0,124.0,2.1,62.7,0.917,57,1,0,0,0,0,0
U0027,2026-01-02,21.5,5.43,7.65,7.93,16.5,0,0,56.7,4.3,45.6,0.965,62,0,0,0,0,0,0
U0027,2026-01-03,22.32,6.64,8.12,8.32,12.0,0,0,89.5,1.0,29.5,0.976,56,0,0,0,0,0,0
U0027,2026-01-04,21.85,5.83,7.37,7.98,36.5,0,0,103.2,5.2,26.9,0.924,44,0,1,1,1,1,0
U0027,2026-01-05,22.58,6.3,7.15,7.72,34.0,0,0,133.9,3.2,60.1,0.927,58,0,1,1,1,1,0
U0027,2026-01-06,22.2,5.29,6.4,7.09,26.1,2,0,77.4,3.0,32.2,0.902,43,0,1,1,0,0,0
U0027,2026-01-07,22.21,5.95,7.6,7.74,3.5,1,0,60.5,2.6,38.6,0.982,51,1,1,1,0,0,0
U0027,2026-01-08,21.9,5.53,7.13,7.64,30.3,0,0,57.9,4.1,48.9,0.934,64,1,1,1,1,0,0
U0027,2026-01-09,21.57,5.35,7.11,7.78,40.1,0,0,102.5,2.7,22.6,0.914,47,0,1,0,0,0,0
U0027,2026-01-10,23.71,8.58,8.21,8.87,18.6,3,0,113.2,2.6,54.5,0.926,49,0,1,1,0,0,0
U0027,2026-01-11,22.82,7.62,8.03,8.8,38.1,1,0,87.7,2.5,3.5,0.913,54,0,0,0,0,0,0
U0027,2026-01-12,22.0,5.27,6.93,7.26,13.2,1,0,127.0,3.3,11.1,0.954,36,0,0,0,0,0,0
U0027,2026-01-13,20.57,3.74,6.21,7.17,58.2,0,1,153.7,5.5,42.6,0.865,44,0,0,0,0,0,0
U0027,2026-01-14,22.05,6.02,7.39,7.97,34.7,0,0,79.9,4.0,81.8,0.927,66,0,0,0,0,0,0
U0027,2026-01-15,22.76,7.01,7.52,8.26,28.5,2,0,39.2,1.4,26.2,0.911,50,0,1,1,1,1,1
U0027,2026-01-16,22.19,6.79,8.05,8.6,24.2,1,0,96.0,2.1,76.3,0.936,54,1,1,1,0,0,0
U0027,2026-01-17,22.98,7.54,8.07,8.56,29.7,0,0,2.6,1.4,17.2,0.942,71,1,1,1,0,0,0
U0027,2026-01-18,22.25,5.7,7.11,7.45,12.6,1,0,74.0,2.3,15.4,0.954,58,0,1,0,1,1,1
U0027,2026-01-19,22.81,7.46,7.98,8.65,40.0,0,0,99.7,2.8,44.6,0.923,56,1,1,1,0,0,0
U0027,2026-01-20,22.21,5.74,6.21,7.53,59.3,3,1,103.1,3.0,31.0,0.825,32,0,1,0,1,1,1
U0027,2026-01-21,22.35,5.45,6.46,7.09,33.0,1,0,107.6,5.3,39.7,0.911,35,0,0,0,0,0,0
U0027,2026-01-22,21.96,4.98,6.48,7.02,26.5,1,0,69.7,4.8,0.0,0.923,52,0,1,1,0,0,0
U0027,2026-01-23,20.76,4.33,7.21,7.58,22.0,0,0,117.8,2.9,26.1,0.952,60,0,0,0,0,0,0
U0027,2026-01-24,22.2,5.17,6.42,6.96,32.7,0,0,107.1,3.7,4.1,0.922,40,0,1,0,0,0,0
U0027,2026-01-25,22.71,6.13,6.72,7.42,38.7,1,0,74.6,4.0,31.2,0.905,44,0,1,1,0,0,0
U0027,2026-01-26,22.61,6.24,6.74,7.63,47.1,1,1,123.0,4.1,13.2,0.884,30,0,0,0,0,0,0
U0027,2026-01-27,21.23,5.99,7.99,8.75,38.7,1,0,57.4,3.2,55.4,0.912,57,1,1,0,1,0,0
U0027,2026-01-28,21.07,4.84,7.15,7.78,32.0,1,0,80.7,4.8,54.6,0.92,58,0,0,0,0,0,0
U0027,2026-01-29,21.8,5.33,6.64,7.53,35.1,2,1,66.7,4.2,42.7,0.882,48,0,1,1,0,0,0
U0027,2026-01-30,21.3,5.1,7.35,7.79,23.3,1,0,61.5,2.7,16.4,0.943,57,1,1,1,1,1,1
U0027,2026-01-31,22.39,7.04,7.96,8.65,34.8,1,1,64.1,2.4,7.0,0.919,52,1,1,1,0,0,0
U0027,2026-02-01,21.94,5.3,6.36,7.37,43.0,2,0,110.5,5.3,17.4,0.863,34,0,1,0,0,0,0
U0027,2026-02-02,22.48,6.39,7.3,7.91,24.7,2,0,80.7,1.0,71.2,0.923,60,0,1,1,0,0,0
U0027,2026-02-03,21.53,5.88,7.38,8.36,46.3,2,1,110.0,5.0,2.4,0.883,40,0,0,0,0,0,0
U0027,2026-02-04,22.26,6.04,7.15,7.77,33.9,1,0,92.7,3.3,19.8,0.92,54,0,1,0,1,0,0
U0027,2026-02-05,20.95,4.91,7.16,7.96,42.4,1,0,98.3,4.5,15.7,0.9,53,0,0,0,0,0,0
U0027,2026-02-06,22.9,6.26,6.75,7.36,36.4,0,0,106.2,5.3,40.6,0.918,48,0,1,1,0,0,0
U0027,2026-02-07,21.61,5.99,7.79,8.38,35.2,0,0,143.3,2.8,48.9,0.93,56,0,1,1,0,0,0
U0027,2026-02-08,21.88,6.51,7.83,8.64,39.3,1,0,72.1,2.4,59.8,0.906,54,0,0,0,0,0,0
U0027,2026-02-09,21.52,5.18,7.5,7.66,9.4,0,0,138.9,3.0,58.1,0.98,51,0,1,1,0,0,0
U0027,2026-02-10,22.12,5.48,6.71,7.36,19.7,2,0,169.6,4.8,46.7,0.912,49,0,1,0,0,0,0
U0027,2026-02-11,21.73,5.71,7.73,7.98,3.8,2,0,29.3,1.2,40.1,0.968,47,0,1,1,0,0,0
U0027,2026-02-12,21.08,5.73,8.09,8.65,26.8,1,0,133.4,4.0,49.6,0.935,52,1,0,0,0,0,0
U0027,2026-02-13,21.72,5.76,7.37,8.04,33.7,1,0,58.5,3.7,11.6,0.917,54,0,1,1,0,0,0
U0027,2026-02-14,21.16,4.85,7.03,7.69,30.4,2,0,119.8,4.8,58.6,0.915,48,0,0,0,0,0,0
U0027,2026-02-15,22.27,6.82,7.2,8.55,44.9,4,1,103.5,4.7,91.8,0.842,44,0,0,0,0,0,0
U0027,2026-02-16,22.25,6.27,7.49,8.02,27.0,1,0,47.0,3.9,32.2,0.934,64,0,0,0,0,0,0
U0027,2026-02-17,21.71,5.09,6.59,7.37,40.8,1,0,163.2,4.1,22.8,0.893,45,0,1,1,1,1,0
U0027,2026-02-18,21.45,5.55,7.59,8.1,31.0,0,0,114.7,2.2,29.2,0.936,43,0,1,0,0,0,0
U0027,2026-02-19,21.48,4.31,6.33,6.83,30.3,0,0,75.9,2.8,13.0,0.926,46,0,1,0,0,0,0
U0027,2026-02-20,21.91,6.22,7.42,8.32,53.9,0,1,80.5,3.2,69.1,0.892,46,0,1,0,0,0,0
U0027,2026-02-21,21.76,5.41,6.91,7.65,35.9,2,1,98.7,4.4,0.0,0.903,46,0,1,1,1,0,0
U0027,2026-02-22,23.61,7.86,7.96,8.26,8.7,2,0,29.1,5.2,28.4,0.964,58,0,1,0,1,1,1
U0027,2026-02-23,20.74,3.36,5.85,6.62,42.6,1,0,72.9,5.0,24.4,0.883,43,0,0,0,0,0,0
U0027,2026-02-24,22.85,7.0,7.34,8.15,27.2,3,0,77.1,5.3,35.3,0.901,43,1,1,0,0,0,0
U0027,2026-02-25,21.0,5.73,7.72,8.73,42.6,2,1,41.7,2.7,64.8,0.885,47,0,1,0,0,0,0
U0027,2026-02-26,21.2,3.8,6.12,6.6,25.2,1,0,105.8,3.4,16.6,0.926,40,0,1,0,0,0,0
U0027,2026-02-27,22.68,6.42,7.04,7.74,32.7,1,0,138.8,3.2,37.9,0.911,47,0,0,0,0,0,0
U0027,2026-02-28,23.09,6.38,6.88,7.29,18.8,1,0,94.1,4.3,0.0,0.944,58,1,0,0,0,0,0
U0027,2026-03-01,22.28,6.54,7.82,8.26,19.8,1,0,122.6,4.3,21.0,0.946,52,0,0,0,0,0,0
U0027,2026-03-02,22.73,5.96,6.73,7.23,21.4,1,0,102.1,2.6,44.5,0.931,49,0,1,1,0,0,0
U0027,2026-03-03,22.62,5.43,6.47,6.82,20.7,0,0,109.1,6.0,7.8,0.949,47,0,1,1,1,1,0
U0027,2026-03-04,21.26,4.57,6.74,7.31,30.1,1,0,118.9,4.6,17.4,0.922,44,0,0,0,0,0,0
U0027,2026-03-05,21.8,5.21,6.69,7.41,37.3,1,0,103.2,4.0,36.5,0.902,57,0,1,1,0,0,0
U0027,2026-03-06,21.34,5.07,7.37,7.73,21.3,0,0,45.6,2.0,35.5,0.954,54,0,1,0,0,0,0
U0027,2026-03-07,22.69,6.68,7.57,7.99,17.9,1,0,81.9,3.8,49.6,0.948,65,0,0,0,0,0,0
U0027,2026-03-08,23.03,6.73,7.19,7.7,30.9,0,0,51.6,2.8,14.8,0.933,55,0,1,0,1,0,0
U0027,2026-03-09,22.05,5.95,7.46,7.9,23.0,1,0,102.9,4.5,34.1,0.945,32,0,1,1,0,0,0
U0027,2026-03-10,22.03,5.26,6.65,7.23,20.7,2,0,87.6,3.1,0.0,0.92,50,0,1,1,0,0,0
U0027,2026-03-11,21.93,5.81,7.03,7.87,43.2,1,1,48.8,4.2,29.7,0.893,40,0,1,1,0,0,0
U0027,2026-03-12,21.77,5.93,7.33,8.16,35.3,2,0,111.6,2.6,21.1,0.898,44,0,1,0,1,0,0
U0027,2026-03-13,22.02,6.62,7.44,8.6,51.8,2,1,104.7,4.3,50.5,0.865,44,0,1,1,1,1,1
U0027,2026-03-14,22.96,6.99,7.01,8.03,33.0,3,0,110.6,6.8,35.3,0.873,47,1,0,0,0,0,0
U0027,2026-03-15,21.95,6.09,7.44,8.13,41.4,0,1,82.8,3.3,35.0,0.915,49,0,1,1,1,0,0
U0027,2026-03-16,22.23,6.0,7.45,7.77,19.3,0,0,127.3,1.6,3.9,0.959,53,0,1,1,1,1,0
U0027,2026-03-17,22.09,5.25,6.92,7.16,14.4,0,0,105.2,2.7,47.0,0.966,55,0,1,1,0,0,0
U0027,2026-03-18,22.34,6.32,7.1,7.98,27.8,3,0,100.7,4.4,43.4,0.89,46,0,1,1,1,0,0
U0027,2026-03-19,22.63,7.43,8.26,8.8,31.9,0,0,126.1,4.7,49.2,0.94,54,0,1,0,1,1,0
U0027,2026-03-20,22.19,6.81,8.44,8.62,6.9,1,0,81.0,1.6,35.9,0.979,61,0,1,1,0,0,0
U0027,2026-03-21,23.03,5.27,5.35,6.24,49.4,1,1,153.5,3.8,12.8,0.857,27,0,0,0,0,0,0
U0027,2026-03-22,22.22,7.44,8.32,9.22,49.3,1,1,98.2,3.3,14.0,0.903,58,0,0,0,0,0,0
U0027,2026-03-23,22.55,6.7,7.45,8.15,35.6,1,0,113.9,4.9,30.2,0.914,45,0,1,1,1,1,0
U0027,2026-03-24,22.32,6.47,7.44,8.15,36.8,1,1,104.9,2.7,17.9,0.912,56,0,1,1,0,0,0
U0027,2026-03-25,22.81,7.69,8.08,8.89,38.5,2,1,83.0,4.6,26.7,0.909,50,0,1,1,0,0,0
U0027,2026-03-26,21.91,4.74,6.17,6.82,25.4,4,0,105.8,2.8,82.6,0.904,54,0,1,1,1,1,1
U0027,2026-03-27,21.07,4.73,7.05,7.66,29.7,2,1,129.3,1.0,63.8,0.92,60,1,0,0,0,0,0
U0027,2026-03-28,22.12,6.27,7.47,8.14,21.0,2,0,62.7,2.8,47.2,0.918,43,0,1,0,0,0,0
U0027,2026-03-29,22.55,6.7,7.54,8.14,27.1,1,0,127.3,2.6,9.4,0.926,46,0,0,0,0,0,0
U0027,2026-03-30,21.76,6.24,8.19,8.48,17.1,0,0,135.3,2.8,15.7,0.966,60,0,1,0,0,0,0
U0027,2026-03-31,21.95,5.92,7.06,7.97,40.8,2,0,119.8,6.1,29.0,0.887,53,0,1,1,1,1,0
U0028,2026-01-01,23.88,7.07,6.39,7.2,43.7,1,0,123.0,5.8,24.3,0.888,38,0,1,0,0,0,0
U0028,2026-01-02,23.64,8.4,8.32,8.75,26.1,0,0,34.0,4.0,61.9,0.95,58,0,0,0,0,0,0
U0028,2026-01-03,24.8,8.65,7.33,7.85,31.0,0,0,121.2,5.8,17.3,0.934,61,1,1,1,1,0,0
U0028,2026-01-04,24.21,8.79,7.4,8.58,62.0,3,1,182.9,3.8,60.9,0.862,30,0,1,1,0,0,0
